TIME,TARGET,PACKET,CCSDS_STREAMID,CCSDS_SEQUENCE,CCSDS_LENGTH,CCSDS_SECONDS,CCSDS_MIRCOSECS,LONGITUDE,LATITUDE,ALTITUDE,DEV_LAT,DEV_LON,DEV_ALT,SOLN_AGE,SATS_TRACKED,SATS_SOLN,SOLUTION_INFO,DATUM,PACKET_TIMESECONDS,PACKET_TIMEFORMATTED,RECEIVED_TIMESECONDS,RECEIVED_TIMEFORMATTED,RECEIVED_COUNT,PACKET_TIME
2023-08-12T14:15:46.000Z,GPS,GEODETIC,3121,51306,83,1691849746,0.2277083694934845,-155.8447723388672,-31.964134216308594,410.557373046875,0.002239899942651391,0.001637800014577806,0.0037217000499367714,0,8,8,16410;SOL_COMPUTED,WGS84,1691849746.000978,2023/08/12 14:15:46.000,1691894442.6618435,2023/08/13 02:40:42.661,4483,2023-08-12 14:15:46 +0000
2023-08-12T14:15:56.000Z,GPS,GEODETIC,3121,51307,83,1691849756,0.21979212760925293,-155.33285522460938,-31.519298553466797,410.38922119140625,0.002237499924376607,0.001645199954509735,0.0037193000316619873,0,8,8,16410;SOL_COMPUTED,WGS84,1691849756.0009441,2023/08/12 14:15:56.000,1691894442.6637967,2023/08/13 02:40:42.663,4484,2023-08-12 14:15:56 +0000
2023-08-12T14:16:06.000Z,GPS,GEODETIC,3121,51308,83,1691849766,0.2223532646894455,-154.82615661621094,-31.072050094604492,410.2211608886719,0.002256999956443906,0.0016756999539211392,0.0037654999177902937,0,8,8,16410;SOL_COMPUTED,WGS84,1691849766.0009549,2023/08/12 14:16:06.000,1691894442.6670814,2023/08/13 02:40:42.667,4485,2023-08-12 14:16:06 +0000
2023-08-12T14:16:16.000Z,GPS,GEODETIC,3121,51309,83,1691849776,0.22281892597675323,-154.32455444335938,-30.622447967529297,410.0536193847656,0.0021752999164164066,0.0015049000503495336,0.0032550999894738197,0,9,9,16410;SOL_COMPUTED,WGS84,1691849776.000957,2023/08/12 14:16:16.000,1691894442.669261,2023/08/13 02:40:42.669,4486,2023-08-12 14:16:16 +0000
2023-08-12T14:16:26.001Z,GPS,GEODETIC,3121,51310,83,1691849786,0.3306195139884949,-153.8279266357422,-30.17055892944336,409.885986328125,0.002168100094422698,0.0014890000456944108,0.0031997000332921743,0,9,9,16410;SOL_COMPUTED,WGS84,1691849786.00142,2023/08/12 14:16:26.001,1691894442.6710734,2023/08/13 02:40:42.671,4487,2023-08-12 14:16:26 +0000
2023-08-12T14:16:36.001Z,GPS,GEODETIC,3121,51311,83,1691849796,0.34598633646965027,-153.33619689941406,-29.71643829345703,409.7187194824219,0.002165700076147914,0.0014791999710723758,0.003163200104609132,0,9,9,16410;SOL_COMPUTED,WGS84,1691849796.001486,2023/08/12 14:16:36.001,1691894442.6730723,2023/08/13 02:40:42.673,4488,2023-08-12 14:16:36 +0000
2023-08-12T14:16:46.001Z,GPS,GEODETIC,3121,51312,83,1691849806,0.3480818122625351,-152.84921264648438,-29.260147094726562,409.5511779785156,0.0017604000167921185,0.001409800024703145,0.002893199911341071,0,10,10,16410;SOL_COMPUTED,WGS84,1691849806.0014951,2023/08/12 14:16:46.001,1691894442.6751962,2023/08/13 02:40:42.675,4489,2023-08-12 14:16:46 +0000
2023-08-12T14:16:56.001Z,GPS,GEODETIC,3121,51313,83,1691849816,0.4076864570379257,-152.3668975830078,-28.801742553710938,409.3838195800781,0.0017313000280410051,0.0014100000262260437,0.0028860000893473625,0,10,10,16410;SOL_COMPUTED,WGS84,1691849816.001751,2023/08/12 14:16:56.001,1691894442.6769173,2023/08/13 02:40:42.676,4490,2023-08-12 14:16:56 +0000
2023-08-12T14:17:06.001Z,GPS,GEODETIC,3121,51314,83,1691849826,0.4079192876815796,-151.88914489746094,-28.34128189086914,409.21661376953125,0.001712900004349649,0.001410700031556189,0.0028858999721705914,0,10,10,16410;SOL_COMPUTED,WGS84,1691849826.0017521,2023/08/12 14:17:06.001,1691894442.6788337,2023/08/13 02:40:42.678,4491,2023-08-12 14:17:06 +0000
2023-08-12T14:17:16.002Z,GPS,GEODETIC,3121,51315,83,1691849836,0.4728790372610092,-151.41583251953125,-27.87881851196289,409.0498962402344,0.0016839000163599849,0.0014120000414550304,0.0028814999386668205,0,10,10,16410;SOL_COMPUTED,WGS84,1691849836.002031,2023/08/12 14:17:16.002,1691894442.68168,2023/08/13 02:40:42.681,4492,2023-08-12 14:17:16 +0000
2023-08-12T14:17:26.002Z,GPS,GEODETIC,3121,51316,83,1691849846,0.5576293915510178,-150.9468536376953,-27.41440773010254,408.88385009765625,0.0016725000459700823,0.0014133000513538718,0.0028872000984847546,0,10,10,16410;SOL_COMPUTED,WGS84,1691849846.002395,2023/08/12 14:17:26.002,1691894442.6846776,2023/08/13 02:40:42.684,4493,2023-08-12 14:17:26 +0000
2023-08-12T14:17:36.002Z,GPS,GEODETIC,3121,51317,83,1691849856,0.47194771468639374,-150.4821319580078,-26.948097229003906,408.7189025878906,0.0017114999936893582,0.0014167999615892768,0.0029180001001805067,0,10,10,16410;SOL_COMPUTED,WGS84,1691849856.002027,2023/08/12 14:17:36.002,1691894442.6869936,2023/08/13 02:40:42.686,4494,2023-08-12 14:17:36 +0000
2023-08-12T14:17:46.002Z,GPS,GEODETIC,3121,51318,83,1691849866,0.5795154720544815,-150.0215301513672,-26.479942321777344,408.55474853515625,0.0016388000221922994,0.0013816000428050756,0.0028828999493271112,0,11,11,16410;SOL_COMPUTED,WGS84,1691849866.002489,2023/08/12 14:17:46.002,1691894442.689141,2023/08/13 02:40:42.689,4495,2023-08-12 14:17:46 +0000
2023-08-12T14:17:56.002Z,GPS,GEODETIC,3121,51319,83,1691849876,0.5802139639854431,-149.5649871826172,-26.00999641418457,408.3912048339844,0.0016335999825969338,0.0013420999748632312,0.002877800026908517,0,11,11,16410;SOL_COMPUTED,WGS84,1691849876.002492,2023/08/12 14:17:56.002,1691894442.6911502,2023/08/13 02:40:42.691,4496,2023-08-12 14:17:56 +0000
2023-08-12T14:18:06.002Z,GPS,GEODETIC,3121,51320,83,1691849886,0.5778856575489044,-149.11236572265625,-25.538301467895508,408.22882080078125,0.0016626999713480473,0.0013373000547289848,0.0028973999433219433,0,11,11,16410;SOL_COMPUTED,WGS84,1691849886.002482,2023/08/12 14:18:06.002,1691894442.6931107,2023/08/13 02:40:42.693,4497,2023-08-12 14:18:06 +0000
2023-08-12T14:18:16.002Z,GPS,GEODETIC,3121,51321,83,1691849896,0.6873160600662231,-148.66357421875,-25.064910888671875,408.06671142578125,0.0016516000032424927,0.0013267999747768044,0.0029011000879108906,0,11,11,16410;SOL_COMPUTED,WGS84,1691849896.0029519,2023/08/12 14:18:16.002,1691894442.695467,2023/08/13 02:40:42.695,4498,2023-08-12 14:18:16 +0000
2023-08-12T14:18:26.002Z,GPS,GEODETIC,3121,51322,83,1691849906,0.6863847374916077,-148.21853637695312,-24.589872360229492,407.9058837890625,0.0015846999594941735,0.0013262999709695578,0.0028927000239491463,0,11,11,16410;SOL_COMPUTED,WGS84,1691849906.002948,2023/08/12 14:18:26.002,1691894442.697101,2023/08/13 02:40:42.697,4499,2023-08-12 14:18:26 +0000
2023-08-12T14:18:36.002Z,GPS,GEODETIC,3121,51323,83,1691849916,0.6791669875383377,-147.77713012695312,-24.113229751586914,407.7457275390625,0.0015808000462129712,0.0013377999421209097,0.0029064000118523836,0,11,11,16410;SOL_COMPUTED,WGS84,1691849916.002917,2023/08/12 14:18:36.002,1691894442.699043,2023/08/13 02:40:42.699,4500,2023-08-12 14:18:36 +0000
2023-08-12T14:18:46.002Z,GPS,GEODETIC,3121,51324,83,1691849926,0.6807968020439148,-147.33929443359375,-23.63503074645996,407.5875549316406,0.001650199992582202,0.001332300016656518,0.002926100045442581,0,11,11,16410;SOL_COMPUTED,WGS84,1691849926.002924,2023/08/12 14:18:46.002,1691894442.7042801,2023/08/13 02:40:42.704,4501,2023-08-12 14:18:46 +0000
2023-08-12T14:19:06.003Z,GPS,GEODETIC,3121,51325,83,1691849946,0.7636845111846924,-146.47386169433594,-22.674129486083984,407.27410888671875,0.0018155999714508653,0.001326399971731007,0.0029949999880045652,0,11,11,16410;SOL_COMPUTED,WGS84,1691849946.00328,2023/08/12 14:19:06.003,1691894442.705487,2023/08/13 02:40:42.705,4502,2023-08-12 14:19:06 +0000
2023-08-12T14:19:16.003Z,GPS,GEODETIC,3121,51326,83,1691849956,0.7527414709329605,-146.04611206054688,-22.19152069091797,407.11724853515625,0.0018424999434500933,0.0015643000369891524,0.0035351000260561705,0,9,9,16410;SOL_COMPUTED,WGS84,1691849956.003233,2023/08/12 14:19:16.003,1691894442.7066095,2023/08/13 02:40:42.706,4503,2023-08-12 14:19:16 +0000
2023-08-12T14:19:26.003Z,GPS,GEODETIC,3121,51327,83,1691849966,0.780448317527771,-145.6215362548828,-21.707536697387695,406.9641418457031,0.0015965000493451953,0.0015291000017896295,0.003393300110474229,0,10,10,16410;SOL_COMPUTED,WGS84,1691849966.0033522,2023/08/12 14:19:26.003,1691894442.708072,2023/08/13 02:40:42.708,4504,2023-08-12 14:19:26 +0000
2023-08-12T14:19:36.003Z,GPS,GEODETIC,3121,51328,83,1691849976,0.8756760507822037,-145.20005798339844,-21.22220230102539,406.8117980957031,0.0015188000397756696,0.0015179000329226255,0.0033678000327199697,0,10,10,16410;SOL_COMPUTED,WGS84,1691849976.0037608,2023/08/12 14:19:36.003,1691894442.710208,2023/08/13 02:40:42.710,4505,2023-08-12 14:19:36 +0000
2023-08-12T14:19:46.003Z,GPS,GEODETIC,3121,51329,83,1691849986,0.8866190910339355,-144.7815704345703,-20.735563278198242,406.6605529785156,0.0015031000366434455,0.0015150000108405948,0.0033799000084400177,0,10,10,16410;SOL_COMPUTED,WGS84,1691849986.003808,2023/08/12 14:19:46.003,1691894442.7123506,2023/08/13 02:40:42.712,4506,2023-08-12 14:19:46 +0000
2023-08-12T14:19:56.003Z,GPS,GEODETIC,3121,51330,83,1691849996,0.8670613169670105,-144.3660125732422,-20.247661590576172,406.5107727050781,0.0014908999437466264,0.0015125999925658107,0.003393700113520026,0,10,10,16410;SOL_COMPUTED,WGS84,1691849996.003724,2023/08/12 14:19:56.003,1691894442.7146986,2023/08/13 02:40:42.714,4507,2023-08-12 14:19:56 +0000
2023-08-12T14:20:06.003Z,GPS,GEODETIC,3121,51331,83,1691850006,0.8712522685527802,-143.9532928466797,-19.7585391998291,406.3626708984375,0.0014821999939158559,0.00151119998190552,0.0034095998853445053,0,10,10,16410;SOL_COMPUTED,WGS84,1691850006.003742,2023/08/12 14:20:06.003,1691894442.7166812,2023/08/13 02:40:42.716,4508,2023-08-12 14:20:06 +0000
2023-08-12T14:20:16.004Z,GPS,GEODETIC,3121,51332,83,1691850016,0.9809155017137527,-143.54330444335938,-19.268230438232422,406.2157287597656,0.0014736000448465347,0.0015097999712452292,0.003425200004130602,0,10,10,16410;SOL_COMPUTED,WGS84,1691850016.004213,2023/08/12 14:20:16.004,1691894442.7186654,2023/08/13 02:40:42.718,4509,2023-08-12 14:20:16 +0000
2023-08-12T14:20:26.004Z,GPS,GEODETIC,3121,51333,83,1691850026,0.9827781468629837,-143.135986328125,-18.776775360107422,406.0707702636719,0.0014651999808847904,0.0015086999628692865,0.003440799890086055,0,10,10,16410;SOL_COMPUTED,WGS84,1691850026.004221,2023/08/12 14:20:26.004,1691894442.7207456,2023/08/13 02:40:42.720,4510,2023-08-12 14:20:26 +0000
2023-08-12T14:20:36.004Z,GPS,GEODETIC,3121,51334,83,1691850036,0.982312485575676,-142.7312469482422,-18.284210205078125,405.9277038574219,0.0014576000394299626,0.0015076999552547932,0.003456499893218279,0,10,10,16410;SOL_COMPUTED,WGS84,1691850036.0042188,2023/08/12 14:20:36.004,1691894442.7233047,2023/08/13 02:40:42.723,4511,2023-08-12 14:20:36 +0000
2023-08-12T14:20:46.004Z,GPS,GEODETIC,3121,51335,83,1691850046,0.9830109775066376,-142.32901000976562,-17.790569305419922,405.7856750488281,0.0014509999891743064,0.0015069999499246478,0.003472300013527274,0,10,10,16410;SOL_COMPUTED,WGS84,1691850046.004222,2023/08/12 14:20:46.004,1691894442.7259672,2023/08/13 02:40:42.725,4512,2023-08-12 14:20:46 +0000
2023-08-12T14:20:56.004Z,GPS,GEODETIC,3121,51336,83,1691850056,1.08242966234684,-141.92919921875,-17.2958927154541,405.64617919921875,0.0014450999442487955,0.0015067999484017491,0.0034882999025285244,0,10,10,16410;SOL_COMPUTED,WGS84,1691850056.004649,2023/08/12 14:20:56.004,1691894442.72795,2023/08/13 02:40:42.727,4513,2023-08-12 14:20:56 +0000
2023-08-12T14:21:06.004Z,GPS,GEODETIC,3121,51337,83,1691850066,1.0849907994270325,-141.53172302246094,-16.800212860107422,405.5085754394531,0.0014398000203073025,0.0015068999491631985,0.0035039999056607485,0,10,10,16410;SOL_COMPUTED,WGS84,1691850066.00466,2023/08/12 14:21:06.004,1691894442.729892,2023/08/13 02:40:42.729,4514,2023-08-12 14:21:06 +0000
2023-08-12T14:21:16.004Z,GPS,GEODETIC,3121,51338,83,1691850076,1.07521191239357,-141.13648986816406,-16.30356788635254,405.3735046386719,0.0013355000410228968,0.0014621999580413103,0.003267300082370639,0,11,11,16410;SOL_COMPUTED,WGS84,1691850076.004618,2023/08/12 14:21:16.004,1691894442.7323027,2023/08/13 02:40:42.732,4515,2023-08-12 14:21:16 +0000
2023-08-12T14:21:36.004Z,GPS,GEODETIC,3121,51339,83,1691850096,1.1567026376724243,-140.35252380371094,-15.30750560760498,405.1088562011719,0.001295899972319603,0.0014566000318154693,0.0032291999086737633,0,11,11,16410;SOL_COMPUTED,WGS84,1691850096.004968,2023/08/12 14:21:36.004,1691894442.7356396,2023/08/13 02:40:42.735,4516,2023-08-12 14:21:36 +0000
2023-08-12T14:21:46.004Z,GPS,GEODETIC,3121,51340,83,1691850106,1.1592637747526169,-139.963623046875,-14.80815601348877,404.9798889160156,0.0012883000308647752,0.0014597000554203987,0.0032387999817728996,0,11,11,16410;SOL_COMPUTED,WGS84,1691850106.004979,2023/08/12 14:21:46.004,1691894442.7380083,2023/08/13 02:40:42.738,4517,2023-08-12 14:21:46 +0000
2023-08-12T14:21:56.005Z,GPS,GEODETIC,3121,51341,83,1691850116,1.1932570487260818,-139.57667541503906,-14.30797290802002,404.8529968261719,0.001280799973756075,0.0014625999610871077,0.003246899927034974,0,11,11,16410;SOL_COMPUTED,WGS84,1691850116.005125,2023/08/12 14:21:56.005,1691894442.7400022,2023/08/13 02:40:42.740,4518,2023-08-12 14:21:56 +0000
2023-08-12T14:22:06.005Z,GPS,GEODETIC,3121,51342,83,1691850126,1.191394403576851,-139.1916046142578,-13.806986808776855,404.7272644042969,0.0012667999835684896,0.001438800012692809,0.003154000034555793,0,12,12,16410;SOL_COMPUTED,WGS84,1691850126.005117,2023/08/12 14:22:06.005,1691894442.741927,2023/08/13 02:40:42.741,4519,2023-08-12 14:22:06 +0000
2023-08-12T14:22:16.005Z,GPS,GEODETIC,3121,51343,83,1691850136,1.2838281691074371,-138.808349609375,-13.305232048034668,404.60369873046875,0.001254800008609891,0.0014229000080376863,0.0030944999307394028,0,12,12,16410;SOL_COMPUTED,WGS84,1691850136.005514,2023/08/12 14:22:16.005,1691894442.7439373,2023/08/13 02:40:42.743,4520,2023-08-12 14:22:16 +0000
2023-08-12T14:22:26.005Z,GPS,GEODETIC,3121,51344,83,1691850146,1.2884847819805145,-138.4268035888672,-12.802735328674316,404.4827880859375,0.0013871999690309167,0.0014636999694630504,0.0036013999488204718,0,11,11,16410;SOL_COMPUTED,WGS84,1691850146.005534,2023/08/12 14:22:26.005,1691894442.745954,2023/08/13 02:40:42.745,4521,2023-08-12 14:22:26 +0000
2023-08-12T14:22:36.005Z,GPS,GEODETIC,3121,51345,83,1691850156,1.298496499657631,-138.04693603515625,-12.29953384399414,404.3641052246094,0.0013746999902650714,0.001465399982407689,0.0036289000418037176,0,11,11,16410;SOL_COMPUTED,WGS84,1691850156.0055768,2023/08/12 14:22:36.005,1691894442.7485747,2023/08/13 02:40:42.748,4522,2023-08-12 14:22:36 +0000
2023-08-12T14:22:46.005Z,GPS,GEODETIC,3121,51346,83,1691850166,1.319684088230133,-137.6686553955078,-11.795656204223633,404.2473449707031,0.0013775000115856528,0.0014730000402778387,0.0036905999295413494,0,11,11,16410;SOL_COMPUTED,WGS84,1691850166.0056682,2023/08/12 14:22:46.005,1691894442.7499382,2023/08/13 02:40:42.749,4523,2023-08-12 14:22:46 +0000
2023-08-12T14:22:56.005Z,GPS,GEODETIC,3121,51347,83,1691850176,1.3441313058137894,-137.29188537597656,-11.291131019592285,404.1331787109375,0.0013680000556632876,0.0014703000197187066,0.003687500022351742,0,11,11,16410;SOL_COMPUTED,WGS84,1691850176.005773,2023/08/12 14:22:56.005,1691894442.753266,2023/08/13 02:40:42.753,4524,2023-08-12 14:22:56 +0000
2023-08-12T14:23:06.005Z,GPS,GEODETIC,3121,51348,83,1691850186,1.3459939509630203,-136.9165802001953,-10.785988807678223,404.021484375,0.0013310000067576766,0.001451199990697205,0.0035880999639630318,0,11,11,16410;SOL_COMPUTED,WGS84,1691850186.005781,2023/08/12 14:23:06.005,1691894442.755288,2023/08/13 02:40:42.755,4525,2023-08-12 14:23:06 +0000
2023-08-12T14:23:16.005Z,GPS,GEODETIC,3121,51349,83,1691850196,1.391395926475525,-136.54263305664062,-10.280259132385254,403.9126281738281,0.0013204000424593687,0.0014504999853670597,0.0035920001100748777,0,11,11,16410;SOL_COMPUTED,WGS84,1691850196.005976,2023/08/12 14:23:16.005,1691894442.7575393,2023/08/13 02:40:42.757,4526,2023-08-12 14:23:16 +0000
2023-08-12T14:23:26.006Z,GPS,GEODETIC,3121,51350,83,1691850206,1.3981480151414871,-136.1699981689453,-9.773972511291504,403.8064880371094,0.0013089999556541443,0.0014494999777525663,0.003590000094845891,0,11,11,16410;SOL_COMPUTED,WGS84,1691850206.006005,2023/08/12 14:23:26.006,1691894442.7601137,2023/08/13 02:40:42.760,4527,2023-08-12 14:23:26 +0000
2023-08-12T14:23:36.006Z,GPS,GEODETIC,3121,51351,83,1691850216,1.485925167798996,-135.79861450195312,-9.267157554626465,403.7027587890625,0.0013171000173315406,0.0014658999862149358,0.0036700000055134296,0,11,11,16410;SOL_COMPUTED,WGS84,1691850216.006382,2023/08/12 14:23:36.006,1691894442.7636046,2023/08/13 02:40:42.763,4528,2023-08-12 14:23:36 +0000
2023-08-12T14:23:56.006Z,GPS,GEODETIC,3121,51352,83,1691850236,1.4884863048791885,-135.0592803955078,-8.252054214477539,403.5031433105469,0.0012873000232502818,0.0014573000371456146,0.003619600087404251,0,11,11,16410;SOL_COMPUTED,WGS84,1691850236.0063932,2023/08/12 14:23:56.006,1691894442.765903,2023/08/13 02:40:42.765,4529,2023-08-12 14:23:56 +0000
2023-08-12T14:24:06.006Z,GPS,GEODETIC,3121,51353,83,1691850246,1.4791730791330338,-134.69119262695312,-7.743824005126953,403.40740966796875,0.0012857000110670924,0.0014667999930679798,0.003651800099760294,0,11,11,16410;SOL_COMPUTED,WGS84,1691850246.006353,2023/08/12 14:24:06.006,1691894442.7709801,2023/08/13 02:40:42.770,4530,2023-08-12 14:24:06 +0000
2023-08-12T14:24:16.006Z,GPS,GEODETIC,3121,51354,83,1691850256,1.5979167073965073,-134.3240966796875,-7.235178470611572,403.3144836425781,0.0012648999691009521,0.001450599986128509,0.003575399983674288,0,11,11,16410;SOL_COMPUTED,WGS84,1691850256.006863,2023/08/12 14:24:16.006,1691894442.7728562,2023/08/13 02:40:42.772,4531,2023-08-12 14:24:16 +0000
2023-08-12T14:24:26.006Z,GPS,GEODETIC,3121,51355,83,1691850266,1.5399418771266937,-133.9578857421875,-6.726145267486572,403.2242431640625,0.0012591000413522124,0.0014522999990731478,0.0035721000749617815,0,11,11,16410;SOL_COMPUTED,WGS84,1691850266.006614,2023/08/12 14:24:26.006,1691894442.7750545,2023/08/13 02:40:42.775,4532,2023-08-12 14:24:26 +0000
2023-08-12T14:24:36.006Z,GPS,GEODETIC,3121,51356,83,1691850276,1.5904661267995834,-133.59251403808594,-6.216752529144287,403.1368103027344,0.0012608000542968512,0.0014659999869763851,0.0036120000295341015,0,11,11,16410;SOL_COMPUTED,WGS84,1691850276.0068312,2023/08/12 14:24:36.006,1691894442.7781029,2023/08/13 02:40:42.778,4533,2023-08-12 14:24:36 +0000
2023-08-12T14:24:46.006Z,GPS,GEODETIC,3121,51357,83,1691850286,1.5909317880868912,-133.22793579101562,-5.707027435302734,403.0520935058594,0.0012507999781519175,0.0014582000439986587,0.0035691000521183014,0,11,11,16410;SOL_COMPUTED,WGS84,1691850286.0068328,2023/08/12 14:24:46.006,1691894442.7811244,2023/08/13 02:40:42.781,4534,2023-08-12 14:24:46 +0000
2023-08-12T14:24:56.007Z,GPS,GEODETIC,3121,51358,83,1691850296,1.6861595213413239,-132.86404418945312,-5.196996688842773,402.969970703125,0.0012484999606385827,0.001462999964132905,0.0035711999516934156,0,11,11,16410;SOL_COMPUTED,WGS84,1691850296.007242,2023/08/12 14:24:56.007,1691894442.7832623,2023/08/13 02:40:42.783,4535,2023-08-12 14:24:56 +0000
2023-08-12T14:25:06.007Z,GPS,GEODETIC,3121,51359,83,1691850306,1.6826670616865158,-132.5008087158203,-4.686689376831055,402.89019775390625,0.0013140999944880605,0.0016286999452859163,0.004097700119018555,0,10,10,16410;SOL_COMPUTED,WGS84,1691850306.007227,2023/08/12 14:25:06.007,1691894442.7863288,2023/08/13 02:40:42.786,4536,2023-08-12 14:25:06 +0000
2023-08-12T14:25:16.007Z,GPS,GEODETIC,3121,51360,83,1691850316,1.6971025615930557,-132.1381378173828,-4.17612886428833,402.81463623046875,0.0012496999697759748,0.001483700005337596,0.003604500088840723,0,11,11,16410;SOL_COMPUTED,WGS84,1691850316.0072892,2023/08/12 14:25:16.007,1691894442.788351,2023/08/13 02:40:42.788,4537,2023-08-12 14:25:16 +0000
2023-08-12T14:25:26.007Z,GPS,GEODETIC,3121,51361,83,1691850326,1.6961712390184402,-131.77598571777344,-3.6653451919555664,402.7414245605469,0.0012434000382199883,0.001471900031901896,0.003548000007867813,0,11,11,16410;SOL_COMPUTED,WGS84,1691850326.0072849,2023/08/12 14:25:26.007,1691894442.790878,2023/08/13 02:40:42.790,4538,2023-08-12 14:25:26 +0000
2023-08-12T14:25:36.007Z,GPS,GEODETIC,3121,51362,83,1691850336,1.769745722413063,-131.41429138183594,-3.1543638706207275,402.67059326171875,0.001247999956831336,0.0015835999511182308,0.0038987998850643635,0,10,10,16410;SOL_COMPUTED,WGS84,1691850336.0076008,2023/08/12 14:25:36.007,1691894442.7930574,2023/08/13 02:40:42.793,4539,2023-08-12 14:25:36 +0000
2023-08-12T14:25:46.007Z,GPS,GEODETIC,3121,51363,83,1691850346,1.7832498997449875,-131.052978515625,-2.643212080001831,402.6027526855469,0.0012526999926194549,0.0015939000295475125,0.00394430011510849,0,10,10,16410;SOL_COMPUTED,WGS84,1691850346.007659,2023/08/12 14:25:46.007,1691894442.7957003,2023/08/13 02:40:42.795,4540,2023-08-12 14:25:46 +0000
2023-08-12T14:25:56.007Z,GPS,GEODETIC,3121,51364,83,1691850356,1.7809215933084488,-130.69198608398438,-2.131915807723999,402.53826904296875,0.0012531999964267015,0.0015937000280246139,0.0039311000145971775,0,10,10,16410;SOL_COMPUTED,WGS84,1691850356.007649,2023/08/12 14:25:56.007,1691894442.7978346,2023/08/13 02:40:42.797,4541,2023-08-12 14:25:56 +0000
2023-08-12T14:26:06.007Z,GPS,GEODETIC,3121,51365,83,1691850366,1.8032733350992203,-130.3312530517578,-1.6205018758773804,402.4767150878906,0.0012565000215545297,0.0015999999595806003,0.003944899886846542,0,10,10,16410;SOL_COMPUTED,WGS84,1691850366.007745,2023/08/12 14:26:06.007,1691894442.8013499,2023/08/13 02:40:42.801,4542,2023-08-12 14:26:06 +0000
2023-08-12T14:26:16.008Z,GPS,GEODETIC,3121,51366,83,1691850376,1.8754508346319199,-129.97071838378906,-1.1089963912963867,402.4180908203125,0.0012550000101327896,0.0015836999518796802,0.00385489990003407,0,10,10,16410;SOL_COMPUTED,WGS84,1691850376.008055,2023/08/12 14:26:16.008,1691894442.803394,2023/08/13 02:40:42.803,4543,2023-08-12 14:26:16 +0000
2023-08-12T14:26:26.007Z,GPS,GEODETIC,3121,51367,83,1691850386,1.8614809960126877,-129.6103057861328,-0.597426176071167,402.36236572265625,0.001258700038306415,0.0015837999526411295,0.00383859989233315,0,10,10,16410;SOL_COMPUTED,WGS84,1691850386.007995,2023/08/12 14:26:26.007,1691894442.8058531,2023/08/13 02:40:42.805,4544,2023-08-12 14:26:26 +0000
2023-08-12T14:26:36.008Z,GPS,GEODETIC,3121,51368,83,1691850396,1.9355211406946182,-129.24996948242188,-0.08581703156232834,402.3096923828125,0.0012647999683395028,0.0015909000067040324,0.0038477000780403614,0,10,10,16410;SOL_COMPUTED,WGS84,1691850396.0083132,2023/08/12 14:26:36.008,1691894442.8080955,2023/08/13 02:40:42.808,4545,2023-08-12 14:26:36 +0000
2023-08-12T14:26:46.008Z,GPS,GEODETIC,3121,51369,83,1691850406,1.8833670765161514,-128.88963317871094,0.42580389976501465,402.260009765625,0.0012704000109806657,0.0015916000120341778,0.0038284999318420887,0,10,10,16410;SOL_COMPUTED,WGS84,1691850406.008089,2023/08/12 14:26:46.008,1691894442.8099742,2023/08/13 02:40:42.809,4546,2023-08-12 14:26:46 +0000
2023-08-12T14:26:56.008Z,GPS,GEODETIC,3121,51370,83,1691850416,1.9799917936325073,-128.52923583984375,0.9374107122421265,402.2132568359375,0.0012784999562427402,0.0016050999984145164,0.0038538998924195766,0,10,10,16410;SOL_COMPUTED,WGS84,1691850416.0085042,2023/08/12 14:26:56.008,1691894442.8121479,2023/08/13 02:40:42.812,4547,2023-08-12 14:26:56 +0000
2023-08-12T14:27:06.008Z,GPS,GEODETIC,3121,51371,83,1691850426,1.9741710275411606,-128.16871643066406,1.4489773511886597,402.16943359375,0.0012848000042140484,0.0015978999435901642,0.003802899969741702,0,10,10,16410;SOL_COMPUTED,WGS84,1691850426.0084789,2023/08/12 14:27:06.008,1691894442.814264,2023/08/13 02:40:42.814,4548,2023-08-12 14:27:06 +0000
2023-08-12T14:27:16.008Z,GPS,GEODETIC,3121,51372,83,1691850436,1.9802246242761612,-127.80802154541016,1.9604765176773071,402.12872314453125,0.0012959999730810523,0.001636900007724762,0.0039053999353200197,0,10,10,16410;SOL_COMPUTED,WGS84,1691850436.008505,2023/08/12 14:27:16.008,1691894442.8166187,2023/08/13 02:40:42.816,4549,2023-08-12 14:27:16 +0000
2023-08-12T14:27:26.008Z,GPS,GEODETIC,3121,51373,83,1691850446,1.978827640414238,-127.44706726074219,2.471883773803711,402.08941650390625,0.0012605000520125031,0.0017001000232994556,0.003668599994853139,0,10,10,16410;SOL_COMPUTED,WGS84,1691850446.008499,2023/08/12 14:27:26.008,1691894442.8185542,2023/08/13 02:40:42.818,4550,2023-08-12 14:27:26 +0000
2023-08-12T14:27:36.009Z,GPS,GEODETIC,3121,51374,83,1691850456,2.1532177925109863,-127.08580780029297,2.983168363571167,402.05596923828125,0.0012505999766290188,0.001686000032350421,0.0035097000654786825,0,10,10,16410;SOL_COMPUTED,WGS84,1691850456.009248,2023/08/12 14:27:36.009,1691894442.8233423,2023/08/13 02:40:42.823,4551,2023-08-12 14:27:36 +0000
