UTC Time,Q1,Q2,Q3,Q4
2023-08-10-10:11:57.9843,0.581739303773158,-0.666054367795615, 0.358723392937736, 0.298778327435481,
2023-08-10-10:11:58.9922,0.581724698238428,-0.666302116889196, 0.358832235100650, 0.298122947021958,
2023-08-10-10:12:00.0000,0.581709209037501,-0.666550285255145, 0.358940693003062, 0.297467128022126,
2023-08-10-10:12:00.0000,0.581709209037501,-0.666550285255145, 0.358940693003062, 0.297467128022126,
2023-08-10-10:12:01.0078,0.581693012175804,-0.666798516566113, 0.359049090328024, 0.296810930771915,
2023-08-10-10:12:02.0157,0.581675928638606,-0.667047172905605, 0.359157102355807, 0.296154282407727,
2023-08-10-10:12:03.0235,0.581657957191460,-0.667296253963374, 0.359264727284306, 0.295497184439447,
2023-08-10-10:12:04.0314,0.581639096578078,-0.667545759446907, 0.359371963296739, 0.294839638401177,
2023-08-10-10:12:05.0392,0.581619345571323,-0.667795689037086, 0.359478808584163, 0.294181645823768,
2023-08-10-10:12:06.0470,0.581598702945300,-0.668046042412485, 0.359585261333165, 0.293523208249910,
2023-08-10-10:12:07.0549,0.581577167490677,-0.668296819236072, 0.359691319732601, 0.292864327225919,
2023-08-10-10:12:08.0627,0.581554737999432,-0.668548019168469, 0.359796981966935, 0.292205004310010,
2023-08-10-10:12:09.0705,0.581531413270070,-0.668799641863451, 0.359902246218544, 0.291545241069515,
2023-08-10-10:12:10.0784,0.581507206081445,-0.669051658827210, 0.360007136341796, 0.290885044096273,
2023-08-10-10:12:11.0862,0.581482266317228,-0.669303767851775, 0.360111930498602, 0.290224461082397,
2023-08-10-10:12:12.0941,0.581456426965157,-0.669556305015779, 0.360216323680253, 0.289563426745873,
2023-08-10-10:12:13.1019,0.581429686798197,-0.669809269966532, 0.360320314038885, 0.288901942651086,
2023-08-10-10:12:14.1097,0.581402044595915,-0.670062662344305, 0.360423899724470, 0.288240010371836,
2023-08-10-10:12:15.1176,0.581373499162489,-0.670316481766771, 0.360527078892515, 0.287577631481677,
2023-08-10-10:12:16.1254,0.581344049301211,-0.670570727851094, 0.360629849693150, 0.286914807567721,
2023-08-10-10:12:17.1333,0.581313693814452,-0.670825400213967, 0.360732210271182, 0.286251540230681,
2023-08-10-10:12:18.1411,0.581282431529444,-0.671080498449339, 0.360834158777065, 0.285587831071024,
2023-08-10-10:12:19.1489,0.581250261272645,-0.671336022150596, 0.360935693356018, 0.284923681702851,
